idx,transformer_model,n_neighbors,n_components,min_dist,min_cluster_size,cluster_selection_method,ngram_range,coherence,topic_diversity,silhouette_score,n_topics,n_outlier_pubs
4889,BAAI/bge-large-en-v1.5,7,15,0,10,eom,"(2, 3)",0.453359158,0.828571429,0.05799689,7,85
4890,BAAI/bge-large-en-v1.5,17,20,0.1,6,eom,"(2, 3)",0.453357069,0.836363636,0.06681017,11,95
4891,BAAI/bge-large-en-v1.5,15,13,0,8,eom,"(2, 3)",0.453314821,0.81,0.044690248,10,63
4892,BAAI/bge-large-en-v1.5,17,15,0.05,10,eom,"(2, 3)",0.453301817,0.828571429,0.06494496,7,93
4893,BAAI/bge-large-en-v1.5,7,17,0.05,9,eom,"(2, 3)",0.453129047,0.842857143,0.0548869,7,46
4894,BAAI/bge-large-en-v1.5,20,9,0,8,eom,"(2, 3)",0.453051918,0.833333333,0.045701686,9,72
4895,BAAI/bge-large-en-v1.5,9,9,0,7,eom,"(2, 3)",0.452919015,0.85,0.035897925,10,51
4896,BAAI/bge-large-en-v1.5,17,15,0,6,eom,"(2, 3)",0.452851282,0.808333333,0.057972025,12,74
4897,BAAI/bge-large-en-v1.5,13,7,0.1,10,eom,"(2, 3)",0.4527179,0.966666667,0.1113706,3,21
4898,BAAI/bge-large-en-v1.5,13,7,0.1,13,eom,"(2, 3)",0.4527179,0.966666667,0.11132569,3,21
4899,BAAI/bge-large-en-v1.5,17,20,0,9,eom,"(2, 3)",0.452675368,0.842857143,0.063761696,7,83
4900,BAAI/bge-large-en-v1.5,13,13,0,7,eom,"(2, 3)",0.4526736,0.83,0.040168848,10,43
4901,BAAI/bge-large-en-v1.5,20,17,0.1,5,eom,"(2, 3)",0.452443204,0.96,0.033141237,5,6
4902,BAAI/bge-large-en-v1.5,17,13,0.05,8,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4903,BAAI/bge-large-en-v1.5,15,17,0,10,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4904,BAAI/bge-large-en-v1.5,15,17,0,13,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4905,BAAI/bge-large-en-v1.5,17,13,0,8,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4906,BAAI/bge-large-en-v1.5,13,17,0,15,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4907,BAAI/bge-large-en-v1.5,13,17,0,17,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4908,BAAI/bge-large-en-v1.5,13,15,0,20,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4909,BAAI/bge-large-en-v1.5,15,17,0,9,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4910,BAAI/bge-large-en-v1.5,15,7,0,20,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4911,BAAI/bge-large-en-v1.5,17,13,0.05,9,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4912,BAAI/bge-large-en-v1.5,13,17,0,13,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4913,BAAI/bge-large-en-v1.5,15,17,0.1,6,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4914,BAAI/bge-large-en-v1.5,13,7,0,9,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4915,BAAI/bge-large-en-v1.5,13,9,0.05,9,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4916,BAAI/bge-large-en-v1.5,15,9,0,10,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4917,BAAI/bge-large-en-v1.5,17,5,0,9,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4918,BAAI/bge-large-en-v1.5,17,5,0,10,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4919,BAAI/bge-large-en-v1.5,15,9,0,9,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4920,BAAI/bge-large-en-v1.5,15,17,0.05,10,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4921,BAAI/bge-large-en-v1.5,15,17,0.05,9,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4922,BAAI/bge-large-en-v1.5,13,7,0,10,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4923,BAAI/bge-large-en-v1.5,13,17,0,9,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4924,BAAI/bge-large-en-v1.5,15,9,0,15,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4925,BAAI/bge-large-en-v1.5,13,9,0,9,eom,"(1, 3)",0.452320739,1,0.107053645,2,227
4926,BAAI/bge-large-en-v1.5,13,17,0,10,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4927,BAAI/bge-large-en-v1.5,17,9,0,10,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4928,BAAI/bge-large-en-v1.5,15,9,0,13,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4929,BAAI/bge-large-en-v1.5,13,15,0,17,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4930,BAAI/bge-large-en-v1.5,15,13,0,20,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4931,BAAI/bge-large-en-v1.5,13,7,0,15,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4932,BAAI/bge-large-en-v1.5,15,7,0,17,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4933,BAAI/bge-large-en-v1.5,17,9,0.05,9,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4934,BAAI/bge-large-en-v1.5,15,9,0.1,13,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4935,BAAI/bge-large-en-v1.5,15,7,0,15,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4936,BAAI/bge-large-en-v1.5,17,17,0,10,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4937,BAAI/bge-large-en-v1.5,13,7,0,17,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4938,BAAI/bge-large-en-v1.5,13,7,0,13,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4939,BAAI/bge-large-en-v1.5,17,15,0.05,8,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4940,BAAI/bge-large-en-v1.5,15,7,0,9,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4941,BAAI/bge-large-en-v1.5,15,7,0,10,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4942,BAAI/bge-large-en-v1.5,15,7,0,13,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4943,BAAI/bge-large-en-v1.5,13,17,0,20,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4944,BAAI/bge-large-en-v1.5,17,13,0.1,10,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4945,BAAI/bge-large-en-v1.5,17,13,0,9,eom,"(1, 3)",0.452320739,1,0.10625081,2,224
4946,BAAI/bge-large-en-v1.5,7,9,0.1,8,eom,"(2, 3)",0.452217933,0.818181818,0.036580324,11,64
4947,BAAI/bge-large-en-v1.5,5,5,0.05,8,eom,"(2, 3)",0.452168961,0.87,0.051249158,10,38
4948,BAAI/bge-large-en-v1.5,7,15,0.1,5,eom,"(2, 3)",0.45211961,0.807142857,0.016071774,14,30
4949,BAAI/bge-large-en-v1.5,15,5,0.05,20,eom,"(2, 3)",0.451885794,0.975,0.06630924,4,44
4950,BAAI/bge-large-en-v1.5,15,20,0.05,5,eom,"(2, 3)",0.451822188,0.815384615,0.039827216,13,50
4951,BAAI/bge-large-en-v1.5,17,9,0,15,eom,"(2, 3)",0.451626302,0.975,0.066929996,4,43
4952,BAAI/bge-large-en-v1.5,20,7,0.05,7,eom,"(2, 3)",0.451613048,0.836363636,0.06820126,11,103
4953,BAAI/bge-large-en-v1.5,13,15,0.1,8,eom,"(2, 3)",0.45151815,0.82,0.0650617,10,104
4954,BAAI/bge-large-en-v1.5,20,15,0,15,eom,"(2, 3)",0.451453524,0.975,0.06680413,4,39
4955,BAAI/bge-large-en-v1.5,5,5,0.05,7,eom,"(2, 3)",0.451318289,0.881818182,0.04542983,11,50
4956,BAAI/bge-large-en-v1.5,20,15,0.1,5,eom,"(2, 3)",0.45109443,0.830769231,0.07472254,13,102
4957,BAAI/bge-large-en-v1.5,15,5,0.1,17,eom,"(2, 3)",0.451024938,0.966666667,0.11593983,3,29
4958,BAAI/bge-large-en-v1.5,20,7,0.05,13,eom,"(2, 3)",0.450931009,0.933333333,0.116215095,3,23
4959,BAAI/bge-large-en-v1.5,9,20,0,7,eom,"(2, 3)",0.450892963,0.863636364,0.036969177,11,42
4960,BAAI/bge-large-en-v1.5,20,13,0.05,8,eom,"(2, 3)",0.450750858,0.836363636,0.072646014,11,120
4961,BAAI/bge-large-en-v1.5,7,13,0,8,eom,"(2, 3)",0.450732608,0.809090909,0.045430828,11,84
4962,BAAI/bge-large-en-v1.5,13,13,0.1,5,eom,"(2, 3)",0.450683369,0.8,0.037350606,11,56
4963,BAAI/bge-large-en-v1.5,15,20,0.05,17,eom,"(2, 3)",0.450680095,0.975,0.06829558,4,55
4964,BAAI/bge-large-en-v1.5,13,20,0.1,7,eom,"(2, 3)",0.450506798,0.836363636,0.054777615,11,81
4965,BAAI/bge-large-en-v1.5,7,17,0.05,13,eom,"(2, 3)",0.450491779,0.875,0.0658226,4,62
4966,BAAI/bge-large-en-v1.5,15,17,0.1,8,eom,"(2, 3)",0.450475305,0.833333333,0.056913134,9,77
4967,BAAI/bge-large-en-v1.5,17,17,0.1,8,eom,"(2, 3)",0.450407448,0.833333333,0.047902647,9,92
4968,BAAI/bge-large-en-v1.5,20,20,0,15,eom,"(2, 3)",0.450283974,0.975,0.06731355,4,39
4969,BAAI/bge-large-en-v1.5,17,5,0.05,15,eom,"(2, 3)",0.449906914,0.966666667,0.112043396,3,21
4970,BAAI/bge-large-en-v1.5,17,9,0,13,eom,"(2, 3)",0.449868275,0.92,0.06296399,5,68
4971,BAAI/bge-large-en-v1.5,15,20,0.1,5,eom,"(2, 3)",0.44970275,0.825,0.04870745,12,71
4972,BAAI/bge-large-en-v1.5,5,7,0.05,5,eom,"(2, 3)",0.449673775,0.804761905,0.037025463,21,45
4973,BAAI/bge-large-en-v1.5,13,13,0.1,7,eom,"(2, 3)",0.449462183,0.82,0.0453435,10,62
4974,BAAI/bge-large-en-v1.5,9,20,0,8,eom,"(2, 3)",0.449386554,0.84,0.04034961,10,54
4975,BAAI/bge-large-en-v1.5,20,15,0,13,eom,"(2, 3)",0.4492303,0.975,0.0653839,4,39
4976,BAAI/bge-large-en-v1.5,15,7,0.1,13,eom,"(2, 3)",0.449213765,0.966666667,0.1136104,3,24
4977,BAAI/bge-large-en-v1.5,15,20,0.05,15,eom,"(2, 3)",0.449188345,0.975,0.06875419,4,53
4978,BAAI/bge-large-en-v1.5,17,9,0.1,10,eom,"(2, 3)",0.449017491,0.85,0.07103228,8,135
4979,BAAI/bge-large-en-v1.5,5,15,0.05,5,eom,"(2, 3)",0.448977553,0.884615385,0.03555267,13,12
4980,BAAI/bge-large-en-v1.5,15,20,0.1,10,eom,"(2, 3)",0.448966371,0.857142857,0.065898485,7,108
4981,BAAI/bge-large-en-v1.5,20,20,0,7,eom,"(2, 3)",0.448837118,0.825,0.06698576,12,96
4982,BAAI/bge-large-en-v1.5,9,9,0,5,eom,"(2, 3)",0.448781357,0.841666667,0.065684795,24,88
4983,BAAI/bge-large-en-v1.5,20,17,0.05,7,eom,"(2, 3)",0.448622774,0.827272727,0.07252118,11,125
4984,BAAI/bge-large-en-v1.5,13,9,0.1,9,eom,"(2, 3)",0.448585412,0.842857143,0.062305246,7,98
4985,BAAI/bge-large-en-v1.5,9,5,0.05,6,eom,"(2, 3)",0.448578475,0.846153846,0.040436503,13,49
4986,BAAI/bge-large-en-v1.5,7,17,0,7,eom,"(2, 3)",0.448421821,0.841666667,0.03439835,12,35
4987,BAAI/bge-large-en-v1.5,13,13,0.1,8,eom,"(2, 3)",0.448349994,0.9,0.035317056,6,21
4988,BAAI/bge-large-en-v1.5,7,13,0.05,8,eom,"(2, 3)",0.448264921,0.809090909,0.033017635,11,59
4989,BAAI/bge-large-en-v1.5,20,5,0,6,eom,"(2, 3)",0.448063819,0.838461538,0.05124606,13,80
4990,BAAI/bge-large-en-v1.5,9,20,0.1,15,eom,"(2, 3)",0.447709666,0.925,0.07285866,4,71
4991,BAAI/bge-large-en-v1.5,20,7,0.05,8,eom,"(2, 3)",0.447683677,0.85,0.06533972,10,91
4992,BAAI/bge-large-en-v1.5,15,5,0,17,eom,"(2, 3)",0.447658862,0.975,0.06341392,4,31
4993,BAAI/bge-large-en-v1.5,5,20,0,6,eom,"(2, 3)",0.447569167,0.871428571,0.036857117,14,45
4994,BAAI/bge-large-en-v1.5,7,7,0,8,eom,"(2, 3)",0.447568936,0.844444444,0.027099798,9,25
4995,BAAI/bge-large-en-v1.5,13,5,0.1,8,eom,"(2, 3)",0.447373376,0.83,0.053031687,10,86
4996,BAAI/bge-large-en-v1.5,5,5,0.05,17,eom,"(2, 3)",0.447170031,0.933333333,0.11011979,3,41
4997,BAAI/bge-large-en-v1.5,17,17,0.1,20,eom,"(2, 3)",0.447166934,0.925,0.07225807,4,74
4998,BAAI/bge-large-en-v1.5,13,20,0.1,6,eom,"(2, 3)",0.446988234,0.816666667,0.051168717,12,82
4999,BAAI/bge-large-en-v1.5,9,13,0.1,15,eom,"(2, 3)",0.446932513,0.9,0.07310133,4,84
5000,BAAI/bge-large-en-v1.5,7,15,0,6,eom,"(2, 3)",0.446830808,0.823076923,0.028769037,13,33
5001,BAAI/bge-large-en-v1.5,7,9,0.1,5,eom,"(2, 3)",0.446818502,0.847619048,0.05393473,21,68
5002,BAAI/bge-large-en-v1.5,15,20,0,8,eom,"(2, 3)",0.446798938,0.95,0.04705935,6,34
5003,BAAI/bge-large-en-v1.5,7,15,0,13,eom,"(2, 3)",0.446759855,0.88,0.063798934,5,63
5004,BAAI/bge-large-en-v1.5,7,9,0.05,5,eom,"(2, 3)",0.44648362,0.838095238,0.05014609,21,48
5005,BAAI/bge-large-en-v1.5,15,5,0,8,eom,"(2, 3)",0.446426065,0.84,0.044713754,10,62
5006,BAAI/bge-large-en-v1.5,5,17,0,8,eom,"(2, 3)",0.446399151,0.863636364,0.03337461,11,34
5007,BAAI/bge-large-en-v1.5,7,20,0,9,eom,"(2, 3)",0.446382765,0.888888889,0.0546125,9,79
5008,BAAI/bge-large-en-v1.5,20,20,0.1,13,eom,"(1, 2)",0.446315818,1,0.122445785,3,38
5009,BAAI/bge-large-en-v1.5,9,17,0.1,15,eom,"(2, 3)",0.446310847,0.925,0.07002771,4,70
5010,BAAI/bge-large-en-v1.5,20,5,0.05,13,eom,"(2, 3)",0.446305896,0.933333333,0.118529804,3,28
5011,BAAI/bge-large-en-v1.5,20,15,0.05,10,eom,"(2, 3)",0.446261126,0.8,0.05914708,7,81
5012,BAAI/bge-large-en-v1.5,20,7,0.05,10,eom,"(2, 3)",0.446101885,0.933333333,0.11584228,3,19
5013,BAAI/bge-large-en-v1.5,17,15,0,7,eom,"(2, 3)",0.446070477,0.816666667,0.05932795,12,78
5014,BAAI/bge-large-en-v1.5,20,17,0.05,5,eom,"(2, 3)",0.446004364,0.858333333,0.042824283,12,82
5015,BAAI/bge-large-en-v1.5,9,9,0.05,7,eom,"(2, 3)",0.44575794,0.94,0.034372393,5,8
5016,BAAI/bge-large-en-v1.5,17,7,0.1,5,eom,"(2, 3)",0.445736176,0.814285714,0.06309892,14,89
5017,BAAI/bge-large-en-v1.5,17,20,0.05,7,eom,"(2, 3)",0.445702124,0.83,0.049482092,10,67
5018,BAAI/bge-large-en-v1.5,20,7,0,10,eom,"(2, 3)",0.445696705,0.828571429,0.06635739,7,85
5019,BAAI/bge-large-en-v1.5,20,9,0,10,eom,"(2, 3)",0.445667597,0.857142857,0.06338423,7,94
5020,BAAI/bge-large-en-v1.5,20,5,0.1,13,eom,"(2, 3)",0.445590533,0.966666667,0.115933895,3,24
5021,BAAI/bge-large-en-v1.5,20,20,0.1,7,eom,"(2, 3)",0.445558238,0.823076923,0.07382867,13,113
5022,BAAI/bge-large-en-v1.5,17,9,0.05,15,eom,"(2, 3)",0.445557659,0.96,0.062223546,5,64
5023,BAAI/bge-large-en-v1.5,7,13,0.05,15,eom,"(2, 3)",0.445501043,0.9,0.06620394,4,61
5024,BAAI/bge-large-en-v1.5,17,5,0.1,5,eom,"(2, 3)",0.445429471,0.813333333,0.068751514,15,110
5025,BAAI/bge-large-en-v1.5,15,15,0,10,eom,"(2, 3)",0.445252792,0.975,0.06319125,4,42
5026,BAAI/bge-large-en-v1.5,15,13,0.05,20,eom,"(2, 3)",0.445158698,0.925,0.06867713,4,56
5027,BAAI/bge-large-en-v1.5,13,20,0.1,8,eom,"(2, 3)",0.445118178,0.846153846,0.07376908,13,117
5028,BAAI/bge-large-en-v1.5,5,17,0,6,eom,"(2, 3)",0.445099808,0.84,0.035097435,15,40
5029,BAAI/bge-large-en-v1.5,13,5,0.05,5,eom,"(2, 3)",0.445059619,0.846153846,0.04871006,13,77
5030,BAAI/bge-large-en-v1.5,9,20,0,13,eom,"(2, 3)",0.445011952,0.9,0.059058752,4,28
5031,BAAI/bge-large-en-v1.5,9,20,0,15,eom,"(2, 3)",0.445011952,0.9,0.05899309,4,28
5032,BAAI/bge-large-en-v1.5,9,20,0,10,eom,"(2, 3)",0.444971872,0.9,0.059142657,4,26
5033,BAAI/bge-large-en-v1.5,9,20,0,17,eom,"(2, 3)",0.444822263,0.9,0.060582556,4,31
5034,BAAI/bge-large-en-v1.5,17,20,0,8,eom,"(2, 3)",0.444676386,0.84,0.049085975,10,67
5035,BAAI/bge-large-en-v1.5,17,13,0.1,5,eom,"(2, 3)",0.444612319,0.841666667,0.06155351,12,95
5036,BAAI/bge-large-en-v1.5,13,5,0.1,7,eom,"(2, 3)",0.444541566,0.85,0.052486967,10,85
5037,BAAI/bge-large-en-v1.5,7,15,0.1,10,eom,"(2, 3)",0.444340181,0.85,0.06303168,6,91
5038,BAAI/bge-large-en-v1.5,7,9,0.1,9,eom,"(2, 3)",0.444285493,0.9,0.07109274,3,10
5039,BAAI/bge-large-en-v1.5,17,15,0.1,10,eom,"(2, 3)",0.444075669,0.814285714,0.0700354,7,108
5040,BAAI/bge-large-en-v1.5,17,7,0.05,17,eom,"(2, 3)",0.443910083,0.966666667,0.11540146,3,29
5041,BAAI/bge-large-en-v1.5,9,5,0.1,5,eom,"(2, 3)",0.443867195,0.842857143,0.029254124,14,51
5042,BAAI/bge-large-en-v1.5,5,7,0.1,5,eom,"(2, 3)",0.443616842,0.842857143,0.011556043,14,21
5043,BAAI/bge-large-en-v1.5,7,20,0,7,eom,"(2, 3)",0.443611909,0.853846154,0.03148662,13,18
5044,BAAI/bge-large-en-v1.5,15,20,0,6,eom,"(2, 3)",0.443586596,0.825,0.038867675,12,43
5045,BAAI/bge-large-en-v1.5,20,7,0,8,eom,"(2, 3)",0.443549935,0.827272727,0.066672444,11,93
5046,BAAI/bge-large-en-v1.5,15,13,0.05,10,eom,"(2, 3)",0.443500364,0.857142857,0.061697062,7,90
5047,BAAI/bge-large-en-v1.5,9,13,0,5,eom,"(2, 3)",0.443487937,0.845833333,0.05933,24,89
5048,BAAI/bge-large-en-v1.5,15,20,0.1,17,eom,"(2, 3)",0.443145978,0.975,0.06932363,4,56
5049,BAAI/bge-large-en-v1.5,20,13,0.1,8,eom,"(2, 3)",0.442901159,0.85,0.053376894,10,104
5050,BAAI/bge-large-en-v1.5,17,20,0,5,eom,"(2, 3)",0.442893941,0.845454545,0.041560642,11,48
5051,BAAI/bge-large-en-v1.5,15,20,0.1,8,eom,"(2, 3)",0.442880097,0.854545455,0.07172965,11,107
5052,BAAI/bge-large-en-v1.5,7,5,0,7,eom,"(2, 3)",0.44268936,0.825,0.028892959,12,50
5053,BAAI/bge-large-en-v1.5,20,20,0.05,8,eom,"(2, 3)",0.442609271,0.827272727,0.06873204,11,106
5054,BAAI/bge-large-en-v1.5,15,7,0.1,15,eom,"(2, 3)",0.442603073,0.925,0.07065297,4,68
5055,BAAI/bge-large-en-v1.5,20,5,0.1,7,eom,"(2, 3)",0.442473613,0.836363636,0.07067125,11,107
5056,BAAI/bge-large-en-v1.5,15,15,0.05,13,eom,"(2, 3)",0.44240838,0.975,0.06853988,4,52
5057,BAAI/bge-large-en-v1.5,17,13,0.05,5,eom,"(2, 3)",0.442400973,0.846153846,0.06687489,13,102
5058,BAAI/bge-large-en-v1.5,15,15,0.05,5,eom,"(2, 3)",0.442240816,0.828571429,0.043802038,14,56
5059,BAAI/bge-large-en-v1.5,20,13,0,8,eom,"(2, 3)",0.442237445,0.818181818,0.07175297,11,110
5060,BAAI/bge-large-en-v1.5,15,15,0.1,13,eom,"(2, 3)",0.442155116,0.9,0.07171644,4,68
5061,BAAI/bge-large-en-v1.5,17,7,0,6,eom,"(2, 3)",0.441701893,0.857142857,0.04504484,14,71
5062,BAAI/bge-large-en-v1.5,20,15,0,5,eom,"(2, 3)",0.441596774,0.838461538,0.043978684,13,64
5063,BAAI/bge-large-en-v1.5,7,7,0.05,5,eom,"(2, 3)",0.441592097,0.836,0.06260837,25,84
5064,BAAI/bge-large-en-v1.5,7,20,0.05,8,eom,"(2, 3)",0.441560749,0.85,0.041956518,12,69
5065,BAAI/bge-large-en-v1.5,5,5,0.1,5,eom,"(2, 3)",0.441462513,0.86,0.046592552,15,40
5066,BAAI/bge-large-en-v1.5,15,9,0,5,eom,"(2, 3)",0.441442058,0.835714286,0.038720366,14,46
5067,BAAI/bge-large-en-v1.5,5,5,0.05,6,eom,"(2, 3)",0.441300447,0.861538462,0.0263619,13,38
5068,BAAI/bge-large-en-v1.5,20,15,0.05,8,eom,"(2, 3)",0.441194873,0.827272727,0.054791465,11,73
5069,BAAI/bge-large-en-v1.5,7,17,0.05,20,eom,"(2, 3)",0.441113631,0.925,0.066812254,4,64
5070,BAAI/bge-large-en-v1.5,15,15,0.05,6,eom,"(2, 3)",0.441102708,0.830769231,0.047929008,13,76
5071,BAAI/bge-large-en-v1.5,5,7,0,10,eom,"(2, 3)",0.441009602,0.94,0.049510576,5,44
5072,BAAI/bge-large-en-v1.5,7,17,0.1,17,eom,"(1, 2)",0.440997376,0.966666667,0.12135806,3,50
5073,BAAI/bge-large-en-v1.5,5,13,0.05,10,eom,"(2, 3)",0.440995548,0.9,0.05251695,5,43
5074,BAAI/bge-large-en-v1.5,20,20,0.05,9,eom,"(2, 3)",0.440978651,0.828571429,0.06478989,7,93
5075,BAAI/bge-large-en-v1.5,17,20,0.1,10,eom,"(1, 3)",0.440804427,1,0.12156046,3,43
5076,BAAI/bge-large-en-v1.5,9,5,0,6,eom,"(2, 3)",0.440591241,0.823076923,0.037751555,13,47
5077,BAAI/bge-large-en-v1.5,9,17,0.1,17,eom,"(2, 3)",0.440496631,0.9,0.07098082,4,72
5078,BAAI/bge-large-en-v1.5,17,5,0.1,7,eom,"(2, 3)",0.440476629,0.816666667,0.06885488,12,106
5079,BAAI/bge-large-en-v1.5,15,5,0,9,eom,"(2, 3)",0.440395711,0.828571429,0.05700804,7,74
5080,BAAI/bge-large-en-v1.5,7,5,0.05,20,eom,"(2, 3)",0.44036391,0.9,0.07156342,4,71
5081,BAAI/bge-large-en-v1.5,20,7,0,9,eom,"(2, 3)",0.440326897,0.842857143,0.06420582,7,83
5082,BAAI/bge-large-en-v1.5,15,15,0,13,eom,"(2, 3)",0.440170871,0.975,0.06448215,4,50
5083,BAAI/bge-large-en-v1.5,17,13,0.1,9,eom,"(2, 3)",0.440082568,0.842857143,0.06665302,7,97
5084,BAAI/bge-large-en-v1.5,7,15,0.1,20,eom,"(2, 3)",0.440057978,0.925,0.06592191,4,50
5085,BAAI/bge-large-en-v1.5,20,15,0,17,eom,"(2, 3)",0.440017368,0.975,0.067460455,4,47
5086,BAAI/bge-large-en-v1.5,7,7,0,7,eom,"(2, 3)",0.440003288,0.84,0.017372657,10,12
5087,BAAI/bge-large-en-v1.5,20,17,0,10,eom,"(2, 3)",0.439810359,1,0.11560341,3,24
5088,BAAI/bge-large-en-v1.5,13,9,0,9,eom,"(1, 2)",0.439806206,1,0.107053645,2,227
5089,BAAI/bge-large-en-v1.5,13,9,0.05,9,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5090,BAAI/bge-large-en-v1.5,13,7,0,17,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5091,BAAI/bge-large-en-v1.5,13,7,0,10,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5092,BAAI/bge-large-en-v1.5,13,7,0,15,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5093,BAAI/bge-large-en-v1.5,15,13,0,20,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5094,BAAI/bge-large-en-v1.5,13,7,0,13,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5095,BAAI/bge-large-en-v1.5,17,15,0.05,8,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5096,BAAI/bge-large-en-v1.5,15,9,0,13,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5097,BAAI/bge-large-en-v1.5,17,13,0.05,9,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5098,BAAI/bge-large-en-v1.5,15,7,0,20,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5099,BAAI/bge-large-en-v1.5,15,7,0,17,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5100,BAAI/bge-large-en-v1.5,17,13,0.1,10,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5101,BAAI/bge-large-en-v1.5,15,9,0,15,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5102,BAAI/bge-large-en-v1.5,15,7,0,15,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5103,BAAI/bge-large-en-v1.5,13,17,0,9,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5104,BAAI/bge-large-en-v1.5,13,15,0,17,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5105,BAAI/bge-large-en-v1.5,15,7,0,13,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5106,BAAI/bge-large-en-v1.5,15,9,0,10,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5107,BAAI/bge-large-en-v1.5,17,5,0,9,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5108,BAAI/bge-large-en-v1.5,17,5,0,10,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5109,BAAI/bge-large-en-v1.5,15,9,0,9,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5110,BAAI/bge-large-en-v1.5,15,7,0,10,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5111,BAAI/bge-large-en-v1.5,15,7,0,9,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5112,BAAI/bge-large-en-v1.5,13,17,0,15,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5113,BAAI/bge-large-en-v1.5,15,17,0.05,10,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5114,BAAI/bge-large-en-v1.5,13,17,0,13,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5115,BAAI/bge-large-en-v1.5,15,9,0.1,13,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5116,BAAI/bge-large-en-v1.5,17,17,0,10,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5117,BAAI/bge-large-en-v1.5,15,17,0.05,9,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5118,BAAI/bge-large-en-v1.5,15,17,0,13,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
5119,BAAI/bge-large-en-v1.5,13,17,0,20,eom,"(1, 2)",0.439806206,1,0.10625081,2,224
